customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,sales,month
4878,MegaMart Westside,2025-06-08,Health & Wellness,Pasta,2.0,28.85,57.7,5.77,51.93,13,51.93,2025-06
3662,ValuePlus Market,2025-04-19,Snacks & Candy,Onions,1.0,8.58,8.58,1.72,6.86,133,6.86,2025-04
3900,QuickStop Market,2025-06-21,Beverages,Yogurt,1.0,4.93,4.93,0.99,3.94,37,3.94,2025-06
7755,City Fresh Store,2023-08-26,Dairy,Cereal,3.0,21.57,64.71,9.71,55.0,281,55.0,2023-08
3938,SuperSave Central,2025-03-01,Health & Wellness,Apples,3.0,15.74,47.22,9.44,37.78,62,37.78,2025-03
6442,FamilyFood Express,2025-04-05,Beverages,Bananas,3.0,17.06,51.18,1.52,49.66,188,49.66,2025-04
7745,GreenGrocer Plaza,2025-04-21,Dairy,Rice,4.0,29.98,119.92,2.64,117.28,368,117.28,2025-04
5065,Corner Grocery,2024-03-01,Household Items,Bread,2.0,29.19,58.38,5.84,52.54,328,52.54,2024-03
3608,City Fresh Store,2025-04-09,Health & Wellness,Carrots,3.0,4.71,14.13,2.83,11.3,424,11.3,2025-04
2771,Corner Grocery,2024-05-30,Personal Care,Milk,1.0,16.01,16.01,3.2,12.81,155,12.81,2024-05
1634,MegaMart Westside,2025-06-03,Bakery,Orange Juice,5.0,26.94,134.7,20.2,114.5,433,114.5,2025-06
8711,FamilyFood Express,2024-01-26,Health & Wellness,Onions,3.0,4.62,13.86,3.56,10.3,155,10.3,2024-01
4269,SuperSave Central,2025-05-02,Meat & Seafood,Cereal,5.0,2.18,10.9,1.18,9.72,442,9.72,2025-05
8541,QuickStop Market,2024-05-04,Health & Wellness,Yogurt,5.0,13.07,65.35,6.54,58.81,327,58.81,2024-05
6000,ValuePlus Market,2025-05-05,Frozen Foods,Rice,4.0,8.09,32.36,4.85,27.51,413,27.51,2025-05
4728,City Fresh Store,2024-01-27,Dairy,Milk,2.0,13.74,27.48,5.5,21.98,247,21.98,2024-01
1387,MegaMart Westside,2024-12-31,Household Items,Eggs,3.0,25.97,77.91,7.79,70.12,163,70.12,2024-12
4164,SuperSave Central,2024-06-11,Canned Goods,Carrots,5.0,4.07,20.35,2.07,18.28,123,18.28,2024-06
6378,FamilyFood Express,2024-03-10,Meat & Seafood,Chicken Breast,1.0,9.41,9.41,1.88,7.53,196,7.53,2024-03
2137,SuperSave Central,2025-03-29,Canned Goods,Cereal,2.0,23.12,46.24,4.62,41.62,255,41.62,2025-03
5573,QuickStop Market,2024-05-05,Beverages,Bananas,1.0,28.4,28.4,5.68,22.72,258,22.72,2024-05
9346,FamilyFood Express,2024-06-12,Household Items,Orange Juice,1.0,2.46,2.46,0.37,2.09,253,2.09,2024-06
9785,ValuePlus Market,2024-04-20,Produce,Chicken Breast,4.0,4.87,19.48,1.95,17.53,135,17.53,2024-04
1452,MegaMart Westside,2023-11-04,Produce,Tomatoes,1.0,17.53,17.53,2.15,15.38,99,15.38,2023-11
5279,Corner Grocery,2023-12-23,Personal Care,Salmon,5.0,9.1,45.5,9.1,36.4,319,36.4,2023-12
5349,GreenGrocer Plaza,2023-09-05,Snacks & Candy,Orange Juice,3.0,17.17,51.51,10.3,41.21,187,41.21,2023-09
2776,ValuePlus Market,2024-11-12,Snacks & Candy,Carrots,1.0,2.3,2.3,0.23,2.07,70,2.07,2024-11
8119,ValuePlus Market,2024-05-01,Beverages,Eggs,5.0,26.89,134.45,2.27,132.18,71,132.18,2024-05
6139,Corner Grocery,2024-07-10,Household Items,Rice,5.0,10.74,53.7,0.0,53.7,424,53.7,2024-07
9379,QuickStop Market,2023-11-04,Beverages,Bananas,3.0,10.6,31.8,2.23,29.57,56,29.57,2023-11
7311,FreshMart Downtown,2025-07-05,Household Items,Potatoes,3.0,29.04,87.12,0.0,87.12,400,87.12,2025-07
4114,FreshMart Downtown,2024-02-20,Household Items,Potatoes,2.0,16.19,32.38,6.48,25.9,369,25.9,2024-02
1727,FamilyFood Express,2025-02-07,Produce,Chicken Breast,2.0,1.54,3.08,0.62,2.46,160,2.46,2025-02
8144,Corner Grocery,2023-08-08,Bakery,Cheese,5.0,23.46,117.3,0.0,117.3,471,117.3,2023-08
9518,FreshMart Downtown,2025-07-25,Meat & Seafood,Carrots,2.0,17.26,34.52,2.51,32.01,339,32.01,2025-07
9821,SuperSave Central,2025-01-21,Beverages,Onions,3.0,16.83,50.49,2.94,47.55,346,47.55,2025-01
4228,FamilyFood Express,2024-05-15,Frozen Foods,Onions,3.0,7.51,22.53,3.38,19.15,498,19.15,2024-05
8066,FamilyFood Express,2023-09-30,Beverages,Cereal,4.0,11.11,44.44,6.67,37.77,478,37.77,2023-09
6409,GreenGrocer Plaza,2024-12-03,Household Items,Onions,4.0,26.97,107.88,21.58,86.3,202,86.3,2024-12
6143,QuickStop Market,2025-01-03,Produce,Rice,1.0,11.03,11.03,0.0,11.03,226,11.03,2025-01
3041,City Fresh Store,2025-02-16,Bakery,Yogurt,5.0,8.85,44.25,8.85,35.4,287,35.4,2025-02
5920,GreenGrocer Plaza,2024-09-03,Household Items,Ground Beef,2.0,2.46,4.92,0.0,4.92,463,4.92,2024-09
6067,FamilyFood Express,2025-01-05,Produce,Chicken Breast,4.0,10.57,42.28,0.0,42.28,241,42.28,2025-01
7691,SuperSave Central,2024-04-16,Produce,Onions,2.0,12.79,25.58,2.56,23.02,478,23.02,2024-04
7592,FamilyFood Express,2025-01-29,Frozen Foods,Cereal,3.0,19.72,59.16,0.0,59.16,464,59.16,2025-01
5844,FamilyFood Express,2024-10-10,Personal Care,Milk,2.0,13.11,26.22,4.99,21.23,428,21.23,2024-10
3085,Corner Grocery,2024-01-03,Beverages,Apples,3.0,26.42,79.26,3.41,75.85,4,75.85,2024-01
7888,MegaMart Westside,2025-01-04,Frozen Foods,Salmon,5.0,16.2,81.0,2.87,78.13,455,78.13,2025-01
7211,FamilyFood Express,2025-01-14,Dairy,Cereal,2.0,22.19,44.38,0.0,44.38,331,44.38,2025-01
3851,SuperSave Central,2024-11-27,Produce,Cereal,3.0,17.46,52.38,10.48,41.9,387,41.9,2024-11
5930,Corner Grocery,2024-06-17,Snacks & Candy,Carrots,3.0,3.51,10.53,2.11,8.42,342,8.42,2024-06
9977,SuperSave Central,2025-05-15,Beverages,Cereal,2.0,1.19,2.38,0.24,2.14,196,2.14,2025-05
1006,QuickStop Market,2024-03-30,Canned Goods,Rice,5.0,21.95,109.75,0.0,109.75,5,109.75,2024-03
5700,MegaMart Westside,2024-01-17,Bakery,Milk,1.0,14.49,14.49,0.0,14.49,81,14.49,2024-01
8043,ValuePlus Market,2025-04-08,Frozen Foods,Chicken Breast,3.0,11.65,34.95,6.99,27.96,113,27.96,2025-04
6279,City Fresh Store,2024-08-02,Meat & Seafood,Salmon,5.0,11.83,59.15,4.21,54.94,359,54.94,2024-08
8238,FamilyFood Express,2024-07-15,Bakery,Bread,5.0,13.95,69.75,4.67,65.08,360,65.08,2024-07
4501,GreenGrocer Plaza,2024-09-07,Produce,Onions,5.0,6.85,34.25,6.85,27.4,274,27.4,2024-09
8752,MegaMart Westside,2025-04-14,Personal Care,Salmon,1.0,20.72,20.72,4.6,16.12,367,16.12,2025-04
3780,City Fresh Store,2024-12-30,Produce,Salmon,2.0,15.87,31.74,2.85,28.89,233,28.89,2024-12
2389,QuickStop Market,2024-03-14,Produce,Tomatoes,3.0,24.67,74.01,1.29,72.72,381,72.72,2024-03
9445,Unknown,2025-01-03,Canned Goods,Bread,5.0,29.82,149.1,14.91,134.19,478,134.19,2025-01
6491,FreshMart Downtown,2023-10-18,Frozen Foods,Cheese,2.0,23.29,46.58,6.99,39.59,392,39.59,2023-10
4848,Corner Grocery,2025-01-10,Beverages,Tomatoes,4.0,3.32,13.28,0.0,13.28,493,13.28,2025-01
6085,MegaMart Westside,2024-01-28,Dairy,Apples,5.0,12.39,61.95,4.02,57.93,65,57.93,2024-01
4262,QuickStop Market,2023-11-29,Beverages,Onions,4.0,16.42,65.68,13.14,52.54,421,52.54,2023-11
1400,City Fresh Store,2023-09-11,Canned Goods,Eggs,3.0,6.46,19.38,4.24,15.14,448,15.14,2023-09
5011,Corner Grocery,2024-08-10,Household Items,Bananas,2.0,6.97,13.94,1.39,12.55,51,12.55,2024-08
2193,FreshMart Downtown,2024-07-25,Bakery,Milk,4.0,13.72,54.88,1.56,53.32,276,53.32,2024-07
7790,QuickStop Market,2025-06-25,Bakery,Cereal,5.0,18.33,91.65,18.33,73.32,344,73.32,2025-06
4185,QuickStop Market,2025-02-14,Meat & Seafood,Carrots,2.0,12.98,25.96,4.79,21.17,140,21.17,2025-02
7291,SuperSave Central,2024-08-24,Health & Wellness,Cheese,5.0,15.36,76.8,0.0,76.8,497,76.8,2024-08
7547,Corner Grocery,2024-02-12,Personal Care,Cereal,4.0,12.83,51.32,10.26,41.06,153,41.06,2024-02
3417,ValuePlus Market,2024-12-28,Beverages,Ground Beef,2.0,9.71,19.42,1.94,17.48,362,17.48,2024-12
1090,FreshMart Downtown,2025-06-30,Personal Care,Cheese,4.0,17.15,68.6,13.72,54.88,68,54.88,2025-06
2746,QuickStop Market,2025-04-02,Bakery,Cereal,1.0,27.73,27.73,3.14,24.59,433,24.59,2025-04
7965,FamilyFood Express,2024-01-23,Produce,Pasta,4.0,20.53,82.12,1.75,80.37,308,80.37,2024-01
3881,ValuePlus Market,2025-04-22,Bakery,Potatoes,2.0,26.2,52.4,1.85,50.55,170,50.55,2025-04
9486,FamilyFood Express,2024-08-01,Dairy,Potatoes,2.0,21.16,42.32,4.23,38.09,360,38.09,2024-08
1822,FamilyFood Express,2024-10-12,Personal Care,Cereal,3.0,12.03,36.09,5.41,30.68,273,30.68,2024-10
5082,QuickStop Market,2025-07-19,Canned Goods,Carrots,4.0,14.5,58.0,8.7,49.3,411,49.3,2025-07
2988,FamilyFood Express,2024-07-26,Canned Goods,Cereal,4.0,2.32,9.28,0.0,9.28,442,9.28,2024-07
3184,SuperSave Central,2025-04-20,Produce,Pasta,5.0,28.1,140.5,21.07,119.43,296,119.43,2025-04
8612,SuperSave Central,2025-01-06,Bakery,Cereal,2.0,12.01,24.02,2.4,21.62,426,21.62,2025-01
9702,ValuePlus Market,2024-10-14,Health & Wellness,Cereal,3.0,23.13,69.39,6.94,62.45,250,62.45,2024-10
6198,SuperSave Central,2025-03-15,Canned Goods,Apples,2.0,21.88,43.76,4.96,38.8,250,38.8,2025-03
8251,FreshMart Downtown,2024-11-24,Personal Care,Milk,1.0,28.4,28.4,2.65,25.75,342,25.75,2024-11
9270,FamilyFood Express,2024-07-03,Dairy,Eggs,1.0,7.33,7.33,3.47,3.86,233,3.86,2024-07
9976,City Fresh Store,2024-07-18,Health & Wellness,Potatoes,1.0,1.18,1.18,1.07,0.11,282,0.11,2024-07
3607,QuickStop Market,2025-03-06,Personal Care,Rice,1.0,15.55,15.55,3.11,12.44,357,12.44,2025-03
8777,GreenGrocer Plaza,2024-07-21,Dairy,Carrots,2.0,7.98,15.96,2.39,13.57,317,13.57,2024-07
5246,QuickStop Market,2025-03-12,Snacks & Candy,Bread,3.0,28.81,86.43,0.0,86.43,235,86.43,2025-03
5050,FamilyFood Express,2025-05-20,Frozen Foods,Bread,1.0,3.7,3.7,2.9,0.8,194,0.8,2025-05
5543,FreshMart Downtown,2025-03-23,Meat & Seafood,Bread,4.0,25.5,102.0,4.91,97.09,330,97.09,2025-03
9540,GreenGrocer Plaza,2024-08-17,Personal Care,Milk,2.0,7.12,14.24,2.14,12.1,444,12.1,2024-08
4919,FreshMart Downtown,2024-03-07,Dairy,Pasta,5.0,17.33,86.65,13.0,73.65,16,73.65,2024-03
8206,FreshMart Downtown,2023-10-06,Bakery,Eggs,4.0,27.93,111.72,1.96,109.76,153,109.76,2023-10
5681,Corner Grocery,2024-02-05,Health & Wellness,Onions,3.0,12.12,36.36,0.0,36.36,378,36.36,2024-02
5451,GreenGrocer Plaza,2024-04-23,Personal Care,Orange Juice,1.0,3.82,3.82,0.57,3.25,118,3.25,2024-04
6238,Corner Grocery,2025-06-30,Canned Goods,Bananas,3.0,23.71,71.13,14.23,56.9,230,56.9,2025-06
9849,MegaMart Westside,2023-10-08,Personal Care,Tomatoes,4.0,6.38,25.52,4.09,21.43,299,21.43,2023-10
3267,QuickStop Market,2023-12-02,Bakery,Bread,1.0,8.76,8.76,0.0,8.76,194,8.76,2023-12
4788,Corner Grocery,2024-05-30,Canned Goods,Orange Juice,1.0,3.64,3.64,0.36,3.28,482,3.28,2024-05
3503,MegaMart Westside,2025-02-05,Frozen Foods,Chicken Breast,2.0,3.52,7.04,3.22,3.82,220,3.82,2025-02
4505,Corner Grocery,2023-09-25,Dairy,Bananas,1.0,11.25,11.25,1.12,10.13,47,10.13,2023-09
7797,FreshMart Downtown,2024-06-18,Frozen Foods,Cheese,4.0,23.59,94.36,3.08,91.28,371,91.28,2024-06
6421,Corner Grocery,2024-10-01,Meat & Seafood,Eggs,3.0,9.72,29.16,1.67,27.49,252,27.49,2024-10
8633,QuickStop Market,2024-06-24,Snacks & Candy,Rice,4.0,23.69,94.76,18.95,75.81,184,75.81,2024-06
2020,City Fresh Store,2024-01-14,Household Items,Yogurt,4.0,4.09,16.36,1.64,14.72,155,14.72,2024-01
7883,MegaMart Westside,2024-06-04,Household Items,Tomatoes,3.0,13.76,41.28,6.19,35.09,220,35.09,2024-06
1320,MegaMart Westside,2025-06-02,Household Items,Yogurt,4.0,10.1,40.4,6.06,34.34,493,34.34,2025-06
7232,QuickStop Market,2024-08-11,Health & Wellness,Potatoes,5.0,23.67,118.35,17.75,100.6,166,100.6,2024-08
1096,Corner Grocery,2024-05-06,Canned Goods,Chicken Breast,5.0,6.78,33.9,0.0,33.9,279,33.9,2024-05
5892,ValuePlus Market,2025-03-14,Produce,Salmon,2.0,13.71,27.42,2.74,24.68,149,24.68,2025-03
7389,City Fresh Store,2025-05-30,Meat & Seafood,Rice,2.0,8.32,16.64,1.66,14.98,78,14.98,2025-05
7865,GreenGrocer Plaza,2024-09-28,Beverages,Potatoes,5.0,12.61,63.05,1.15,61.9,259,61.9,2024-09
9947,MegaMart Westside,2025-04-19,Personal Care,Bread,1.0,23.29,23.29,4.66,18.63,336,18.63,2025-04
4613,FreshMart Downtown,2024-08-20,Household Items,Tomatoes,3.0,29.0,87.0,1.39,85.61,220,85.61,2024-08
4595,FamilyFood Express,2024-03-05,Personal Care,Carrots,5.0,17.83,89.15,8.92,80.23,294,80.23,2024-03
8140,MegaMart Westside,2024-08-18,Snacks & Candy,Salmon,5.0,21.01,105.05,2.93,102.12,77,102.12,2024-08
1475,QuickStop Market,2024-06-04,Snacks & Candy,Bread,1.0,25.1,25.1,3.77,21.33,373,21.33,2024-06
6507,QuickStop Market,2025-01-07,Canned Goods,Salmon,2.0,16.1,32.2,2.75,29.45,178,29.45,2025-01
7624,City Fresh Store,2025-02-19,Canned Goods,Bread,3.0,2.29,6.87,4.4,2.47,363,2.47,2025-02
3704,GreenGrocer Plaza,2025-05-20,Health & Wellness,Apples,2.0,15.95,31.9,4.78,27.12,282,27.12,2025-05
8657,ValuePlus Market,2025-07-21,Snacks & Candy,Salmon,2.0,24.12,48.24,9.65,38.59,322,38.59,2025-07
3091,Corner Grocery,2024-12-02,Snacks & Candy,Bananas,5.0,26.6,133.0,13.3,119.7,230,119.7,2024-12
9751,FreshMart Downtown,2023-08-27,Bakery,Yogurt,3.0,22.81,68.43,1.41,67.02,414,67.02,2023-08
7455,ValuePlus Market,2024-11-08,Meat & Seafood,Orange Juice,3.0,6.71,20.13,0.0,20.13,58,20.13,2024-11
1444,City Fresh Store,2023-10-11,Personal Care,Cereal,5.0,12.26,61.3,9.19,52.11,200,52.11,2023-10
8022,MegaMart Westside,2023-11-20,Beverages,Apples,3.0,27.63,82.89,0.0,82.89,302,82.89,2023-11
8564,SuperSave Central,2023-12-26,Canned Goods,Chicken Breast,2.0,9.85,19.7,0.0,19.7,93,19.7,2023-12
1823,SuperSave Central,2024-02-25,Personal Care,Tomatoes,4.0,18.29,73.16,7.32,65.84,294,65.84,2024-02
7211,SuperSave Central,2024-04-17,Beverages,Onions,2.0,17.08,34.16,6.83,27.33,250,27.33,2024-04
4467,SuperSave Central,2024-07-25,Canned Goods,Salmon,5.0,2.54,12.7,1.27,11.43,183,11.43,2024-07
6355,SuperSave Central,2024-04-25,Bakery,Tomatoes,5.0,15.65,78.25,0.0,78.25,253,78.25,2024-04
7211,City Fresh Store,2024-03-10,Snacks & Candy,Salmon,4.0,5.84,23.36,4.67,18.69,289,18.69,2024-03
7906,QuickStop Market,2024-02-18,Produce,Pasta,2.0,16.58,33.16,3.97,29.19,86,29.19,2024-02
2341,City Fresh Store,2024-08-06,Personal Care,Carrots,1.0,17.6,17.6,4.29,13.31,137,13.31,2024-08
1317,FreshMart Downtown,2025-03-10,Beverages,Onions,2.0,29.69,59.38,8.91,50.47,52,50.47,2025-03
9837,FreshMart Downtown,2023-09-16,Beverages,Pasta,3.0,25.99,77.97,4.1,73.87,44,73.87,2023-09
6733,FamilyFood Express,2024-01-28,Bakery,Orange Juice,5.0,19.34,96.7,19.34,77.36,84,77.36,2024-01
2124,FamilyFood Express,2025-04-04,Produce,Orange Juice,5.0,9.14,45.7,6.86,38.84,275,38.84,2025-04
1659,QuickStop Market,2025-03-14,Frozen Foods,Pasta,5.0,29.57,147.85,29.57,118.28,347,118.28,2025-03
1508,Corner Grocery,2024-02-15,Produce,Pasta,2.0,21.33,42.66,8.53,34.13,67,34.13,2024-02
4266,MegaMart Westside,2025-05-19,Bakery,Tomatoes,4.0,5.11,20.44,0.0,20.44,323,20.44,2025-05
1333,Corner Grocery,2024-12-01,Snacks & Candy,Salmon,1.0,19.37,19.37,1.94,17.43,450,17.43,2024-12
3496,ValuePlus Market,2024-02-08,Frozen Foods,Orange Juice,4.0,28.55,114.2,0.0,114.2,167,114.2,2024-02
3068,GreenGrocer Plaza,2024-08-08,Beverages,Orange Juice,1.0,24.06,24.06,2.41,21.65,203,21.65,2024-08
2874,FamilyFood Express,2024-10-18,Beverages,Pasta,3.0,25.01,75.03,4.41,70.62,172,70.62,2024-10
4571,MegaMart Westside,2024-08-02,Health & Wellness,Milk,1.0,3.88,3.88,1.5,2.38,401,2.38,2024-08
5198,SuperSave Central,2025-03-24,Beverages,Salmon,1.0,29.75,29.75,0.0,29.75,219,29.75,2025-03
7043,SuperSave Central,2023-12-15,Health & Wellness,Rice,2.0,26.35,52.7,3.62,49.08,448,49.08,2023-12
2876,QuickStop Market,2025-04-02,Dairy,Orange Juice,2.0,2.49,4.98,0.0,4.98,320,4.98,2025-04
3683,FamilyFood Express,2024-04-04,Snacks & Candy,Bread,1.0,1.02,1.02,0.2,0.82,244,0.82,2024-04
2771,FamilyFood Express,2024-10-29,Personal Care,Salmon,1.0,1.22,1.22,0.12,1.1,175,1.1,2024-10
1420,SuperSave Central,2025-07-28,Beverages,Bread,2.0,12.1,24.2,2.25,21.95,374,21.95,2025-07
6111,QuickStop Market,2024-10-27,Meat & Seafood,Tomatoes,2.0,19.6,39.2,3.12,36.08,346,36.08,2024-10
7149,FreshMart Downtown,2024-06-10,Household Items,Apples,4.0,11.17,44.68,4.47,40.21,109,40.21,2024-06
4249,City Fresh Store,2023-10-05,Bakery,Bread,1.0,5.05,5.05,0.76,4.29,63,4.29,2023-10
4978,Corner Grocery,2023-10-25,Canned Goods,Eggs,2.0,9.02,18.04,3.4,14.64,43,14.64,2023-10
5941,QuickStop Market,2025-05-28,Produce,Rice,2.0,16.0,32.0,0.0,32.0,260,32.0,2025-05
2983,Unknown,2025-04-16,Frozen Foods,Milk,2.0,15.34,30.68,3.07,27.61,57,27.61,2025-04
1672,GreenGrocer Plaza,2024-05-02,Personal Care,Bananas,3.0,28.07,84.21,2.68,81.53,67,81.53,2024-05
9728,ValuePlus Market,2024-07-04,Health & Wellness,Apples,4.0,28.67,114.68,3.35,111.33,394,111.33,2024-07
7071,FreshMart Downtown,2023-09-29,Frozen Foods,Yogurt,1.0,27.74,27.74,2.15,25.59,485,25.59,2023-09
9289,Unknown,2024-12-21,Snacks & Candy,Cheese,4.0,3.38,13.52,2.03,11.49,274,11.49,2024-12
6590,GreenGrocer Plaza,2023-08-16,Frozen Foods,Bread,5.0,27.7,138.5,2.31,136.19,498,136.19,2023-08
7882,GreenGrocer Plaza,2025-05-06,Frozen Foods,Cheese,2.0,2.67,5.34,2.81,2.53,44,2.53,2025-05
9031,FreshMart Downtown,2023-10-27,Frozen Foods,Apples,1.0,1.36,1.36,0.27,1.09,70,1.09,2023-10
8102,City Fresh Store,2024-05-14,Canned Goods,Carrots,5.0,23.7,118.5,23.7,94.8,369,94.8,2024-05
8532,MegaMart Westside,2025-02-06,Meat & Seafood,Pasta,1.0,23.36,23.36,2.34,21.02,15,21.02,2025-02
3506,QuickStop Market,2024-07-10,Personal Care,Bread,3.0,21.65,64.95,6.5,58.45,295,58.45,2024-07
3885,City Fresh Store,2025-02-26,Personal Care,Orange Juice,1.0,15.48,15.48,2.32,13.16,290,13.16,2025-02
9548,SuperSave Central,2024-12-24,Frozen Foods,Chicken Breast,5.0,20.54,102.7,0.0,102.7,59,102.7,2024-12
5425,ValuePlus Market,2024-11-27,Produce,Milk,1.0,8.08,8.08,0.81,7.27,241,7.27,2024-11
9817,SuperSave Central,2025-03-30,Meat & Seafood,Milk,5.0,24.28,121.4,24.28,97.12,365,97.12,2025-03
8921,MegaMart Westside,2024-08-02,Bakery,Cheese,3.0,8.86,26.58,3.01,23.57,39,23.57,2024-08
8136,FreshMart Downtown,2025-05-09,Meat & Seafood,Ground Beef,5.0,29.45,147.25,4.51,142.74,488,142.74,2025-05
5397,QuickStop Market,2024-04-13,Frozen Foods,Cereal,1.0,17.03,17.03,3.41,13.62,4,13.62,2024-04
5022,QuickStop Market,2025-05-13,Household Items,Rice,5.0,8.02,40.1,8.02,32.08,188,32.08,2025-05
2419,ValuePlus Market,2024-03-10,Bakery,Eggs,1.0,28.03,28.03,2.39,25.64,12,25.64,2024-03
8385,FreshMart Downtown,2024-02-12,Canned Goods,Bananas,4.0,25.61,102.44,1.82,100.62,372,100.62,2024-02
8613,FamilyFood Express,2024-10-22,Snacks & Candy,Potatoes,1.0,29.19,29.19,1.18,28.01,72,28.01,2024-10
7209,FamilyFood Express,2024-04-24,Personal Care,Cheese,3.0,14.29,42.87,1.38,41.49,382,41.49,2024-04
1470,SuperSave Central,2024-08-24,Health & Wellness,Tomatoes,1.0,18.15,18.15,0.0,18.15,31,18.15,2024-08
6325,SuperSave Central,2023-12-26,Bakery,Rice,3.0,25.67,77.01,0.0,77.01,474,77.01,2023-12
8988,MegaMart Westside,2024-01-18,Canned Goods,Salmon,3.0,7.76,23.28,4.66,18.62,483,18.62,2024-01
6813,GreenGrocer Plaza,2025-04-17,Meat & Seafood,Chicken Breast,2.0,14.03,28.06,3.14,24.92,160,24.92,2025-04
5232,FamilyFood Express,2024-04-27,Beverages,Rice,4.0,8.68,34.72,6.94,27.78,61,27.78,2024-04
5581,QuickStop Market,2025-06-20,Household Items,Milk,2.0,25.23,50.46,3.84,46.62,167,46.62,2025-06
5526,MegaMart Westside,2024-10-11,Snacks & Candy,Carrots,1.0,20.63,20.63,4.81,15.82,133,15.82,2024-10
1166,City Fresh Store,2024-09-11,Personal Care,Onions,2.0,3.74,7.48,1.05,6.43,52,6.43,2024-09
4130,FamilyFood Express,2023-10-12,Meat & Seafood,Yogurt,4.0,11.78,47.12,3.34,43.78,322,43.78,2023-10
4954,GreenGrocer Plaza,2025-02-16,Produce,Bread,2.0,27.16,54.32,4.62,49.7,227,49.7,2025-02
7658,Unknown,2024-08-20,Dairy,Milk,4.0,2.46,9.84,0.0,9.84,473,9.84,2024-08
4937,Corner Grocery,2025-01-24,Beverages,Bananas,4.0,20.8,83.2,16.64,66.56,88,66.56,2025-01
8800,SuperSave Central,2024-12-20,Frozen Foods,Pasta,4.0,26.61,106.44,0.0,106.44,17,106.44,2024-12
9041,QuickStop Market,2024-07-20,Beverages,Cheese,5.0,14.88,74.4,7.44,66.96,44,66.96,2024-07
1282,SuperSave Central,2023-10-18,Snacks & Candy,Yogurt,5.0,8.22,41.1,4.11,36.99,410,36.99,2023-10
5820,MegaMart Westside,2024-01-26,Beverages,Onions,4.0,10.97,43.88,4.39,39.49,289,39.49,2024-01
7625,QuickStop Market,2025-01-25,Meat & Seafood,Bananas,3.0,18.31,54.93,4.23,50.7,15,50.7,2025-01
4986,City Fresh Store,2024-03-31,Personal Care,Orange Juice,5.0,29.98,149.9,1.99,147.91,498,147.91,2024-03
7046,FamilyFood Express,2024-08-08,Frozen Foods,Onions,1.0,23.15,23.15,4.39,18.76,485,18.76,2024-08
9698,Corner Grocery,2024-04-30,Canned Goods,Apples,2.0,7.85,15.7,1.11,14.59,162,14.59,2024-04
7971,MegaMart Westside,2025-03-08,Household Items,Eggs,5.0,28.49,142.45,2.24,140.21,428,140.21,2025-03
6419,City Fresh Store,2024-05-06,Produce,Bread,1.0,7.74,7.74,2.91,4.83,112,4.83,2024-05
8434,MegaMart Westside,2024-03-04,Household Items,Yogurt,2.0,10.87,21.74,1.09,20.65,90,20.65,2024-03
6023,SuperSave Central,2024-02-18,Dairy,Carrots,3.0,28.85,86.55,1.4,85.15,191,85.15,2024-02
4777,QuickStop Market,2023-11-08,Canned Goods,Eggs,2.0,22.23,44.46,0.0,44.46,223,44.46,2023-11
4155,MegaMart Westside,2024-04-08,Meat & Seafood,Onions,5.0,23.81,119.05,11.91,107.14,114,107.14,2024-04
2958,QuickStop Market,2025-03-06,Frozen Foods,Eggs,2.0,22.13,44.26,1.13,43.13,485,43.13,2025-03
9779,MegaMart Westside,2025-03-21,Household Items,Ground Beef,5.0,4.01,20.05,3.01,17.04,254,17.04,2025-03
4033,GreenGrocer Plaza,2024-01-02,Bakery,Orange Juice,3.0,5.86,17.58,0.0,17.58,453,17.58,2024-01
4545,MegaMart Westside,2025-03-02,Beverages,Bananas,3.0,7.07,21.21,3.18,18.03,354,18.03,2025-03
8933,QuickStop Market,2024-03-08,Dairy,Bananas,1.0,12.18,12.18,2.44,9.74,375,9.74,2024-03
9595,Corner Grocery,2024-11-12,Beverages,Tomatoes,3.0,16.82,50.46,3.6,46.86,51,46.86,2024-11
5636,FamilyFood Express,2023-10-24,Meat & Seafood,Salmon,1.0,24.17,24.17,2.27,21.9,17,21.9,2023-10
4180,GreenGrocer Plaza,2024-03-24,Dairy,Cereal,2.0,26.74,53.48,4.77,48.71,82,48.71,2024-03
4727,GreenGrocer Plaza,2024-05-13,Canned Goods,Potatoes,1.0,13.5,13.5,4.56,8.94,334,8.94,2024-05
3939,SuperSave Central,2024-03-28,Produce,Chicken Breast,3.0,6.95,20.85,0.0,20.85,97,20.85,2024-03
1231,ValuePlus Market,2025-02-06,Personal Care,Pasta,3.0,9.61,28.83,2.88,25.95,49,25.95,2025-02
9751,ValuePlus Market,2023-11-13,Beverages,Eggs,1.0,11.45,11.45,1.72,9.73,218,9.73,2023-11
5494,City Fresh Store,2023-09-11,Bakery,Chicken Breast,1.0,6.99,6.99,2.89,4.1,326,4.1,2023-09
1893,GreenGrocer Plaza,2024-10-09,Frozen Foods,Tomatoes,4.0,15.17,60.68,3.57,57.11,338,57.11,2024-10
5786,Corner Grocery,2025-01-29,Meat & Seafood,Orange Juice,4.0,11.7,46.8,7.02,39.78,228,39.78,2025-01
3068,City Fresh Store,2024-12-14,Beverages,Pasta,2.0,25.27,50.54,10.11,40.43,288,40.43,2024-12
9042,GreenGrocer Plaza,2023-10-25,Dairy,Orange Juice,5.0,13.0,65.0,1.24,63.76,387,63.76,2023-10
